----[BEISTRICH GETRENNTE CSV!]
----Code, Parent Key Columns, Child Key Columns 
TMZ_TMO,TMO_FIRMENNR; MASTER_TAGESMDNR,FIRMENNR; TAGESMODELLNR
WMD_TMO,TAGESMODELLNR7; FIRMENNR,TAGESMODELLNR; FIRMENNR
WUZ_TMO,TMO_FIRMENNR; TAGESMODELLNR,FIRMENNR; TAGESMODELLNR
ZBU_TMO,TAGESMODELLNR; ASW_FIRMENNR,TAGESMODELLNR; FIRMENNR
ZMD_TMO,TMO_FIRMENNR; TAGESMODELLNR,FIRMENNR; TAGESMODELLNR
ZPL_TMO,TAGESMODELLNR; TMO_FIRMENNR,TAGESMODELLNR; FIRMENNR
ZRB_TMO,TMO_FIRMENNR; TAGESMODELLNR,FIRMENNR; TAGESMODELLNR
ZVD_TMO,TAGESMODELLNR; TMO_FIRMENNR,TAGESMODELLNR; FIRMENNR
TMO_TMO,FIRMENNR; FEIERTAG_TAGESMODELLNR,FIRMENNR; TAGESMODELLNR
TMZ_TMO,SLAVE_TAGESMDNR; TMO_FIRMENNR,TAGESMODELLNR; FIRMENNR
WMD_TMO,FIRMENNR; TAGESMODELLNR1,FIRMENNR; TAGESMODELLNR
TMO_TMO,BEWERT_TAGESMODELLNR; FIRMENNR,TAGESMODELLNR; FIRMENNR
WMD_TMO,FIRMENNR; TAGESMODELLNR2,FIRMENNR; TAGESMODELLNR
TMO_TMO,WEIHNACHT_TAGESMODELLNR; FIRMENNR,TAGESMODELLNR; FIRMENNR
WMD_TMO,FIRMENNR; TAGESMODELLNR3,FIRMENNR; TAGESMODELLNR
TMO_TMO,MINDB_TAGESMODELLNR; FIRMENNR,TAGESMODELLNR; FIRMENNR
WMD_TMO,FIRMENNR; TAGESMODELLNR4,FIRMENNR; TAGESMODELLNR
WMD_TMO,TAGESMODELLNR5; FIRMENNR,TAGESMODELLNR; FIRMENNR
WMD_TMO,FIRMENNR; TAGESMODELLNR6,FIRMENNR; TAGESMODELLNR
ERP_TOO,TOO_TOUROBJEKTID,TOUROBJEKTID
LPO_TOO,TOO_TOUROBJEKTID,TOUROBJEKTID
AVE_TOU,TOU_TOURNR; TOU_FIRMENNR,TOURNR; FIRMENNR
BPK_TOU,TOU_FIRMENNR; TOU_TOURNR,FIRMENNR; TOURNR
EFK_TOU,TOU_TOURNR; TOU_FIRMENNR,TOURNR; FIRMENNR
ERP_TOU,TOU_FIRMENNR; TOU_TOURNR,FIRMENNR; TOURNR
LFS_TOU,TOU_TOURNR; TOU_FIRMENNR,TOURNR; FIRMENNR
RAP_TOU,TOU_FIRMENNR; TOU_TOURNR,FIRMENNR; TOURNR
TFT_TOU,TOU_VON_TOURNR; TOU_VON_FIRMENNR,TOURNR; FIRMENNR
TOO_TOU,TOU_TOURNR; TOU_FIRMENNR,TOURNR; FIRMENNR
TOU_TOU,UEBERG_FIRMENNR; UEBERG_TOURNR,FIRMENNR; TOURNR
TOZ_TOU,TOU_TOURNR; TOU_FIRMENNR,TOURNR; FIRMENNR
TRE_TOU,TOU_FIRMENNR; TOU_TOURNR,FIRMENNR; TOURNR
TFT_TOU,TOU_AUF_FIRMENNR; TOU_AUF_TOURNR,FIRMENNR; TOURNR
ATV_TPR,TPR_FIRMENNR; TPR_TELPROTLFDNR,FIRMENNR; TELPROTLFDNR
KJO_TPR,TELPROTLFDNR; TPR_FIRMENNR,TELPROTLFDNR; FIRMENNR
TGP_TPT,DATENBESTAND; LOHNJAHR; TPT_TARIFZWEIG; TPT_PROZENTNR; TPT_ABMONAT,DATENBESTAND; LOHNJAHR; TARIFZWEIG; PROZENTNR; ABMONAT
TRJ_TRE,TRANSPORTEINHEITID,TRANSPORTEINHEITID
TRP_TRE,TRANSPORTEINHEITID,TRANSPORTEINHEITID
TRJ_TRE,TRANSPORTEINHEITID_SUB,TRANSPORTEINHEITID
TRJ_TRE,TRANSPEINHEITID_PARENT,TRANSPORTEINHEITID
TRP_TRE,TRE_TRANSPORTEINHEITID,TRANSPORTEINHEITID
LAJ_TRJ,FIRMENNR; TRJLFDNR,FIRMENNR; TRJLFDNR
DIS_TRP,TRANSPORTPOSITIONID,TRANSPORTPOSITIONID
KLI_TRS,TRSID,TRSID
PRO_TRS,TRSID,TRSID
RAZ_TRS,TRSID,TRSID
RAP_TRT,TRT_FIRMENNR; TRT_TRANSPORTTYPID,FIRMENNR; TRANSPORTTYPID
TRE_TRT,TRANSPORTTYPID; TRT_FIRMENNR,TRANSPORTTYPID; FIRMENNR
BEZ_TSA,ABLAUFNR; FIRMENNR,ABLAUFNR; FIRMENNR
BRV_TSA,BRH_FIRMENNR; ABLAUFNR,FIRMENNR; ABLAUFNR
BUC_TSA,TS_ABLAUFNR; FIRMENNR,ABLAUFNR; FIRMENNR
ERB_TSA,FIRMENNR; TS_ABLAUFNR,FIRMENNR; ABLAUFNR
YBU_TSA,TS_ABLAUFNR; FIRMENNR,ABLAUFNR; FIRMENNR
ZVK_TSA,FIRMENNR; ABLAUFNR,FIRMENNR; ABLAUFNR
KAS_TSK,TSK_ID_RE,TOUCHSCREENID
TSD_TSK,TOUCHSCREENID,TOUCHSCREENID
KAS_TSK,TSK_ID_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_KAE_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_KAE_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_BOZ_RE,TOUCHSCREENID
KAS_TSK,TSK_ID_BOZ_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_BOZ_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAP_RE,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAP_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAP_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAS_RE,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAS_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KRAS_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KAK_RE,TOUCHSCREENID
KAS_TSK,TSK_ID_KAK_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_KAK_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KAP_RE,TOUCHSCREENID
KAS_TSK,TSK_ID_KAP_MI,TOUCHSCREENID
KAS_TSK,TSK_ID_KAP_UN,TOUCHSCREENID
KAS_TSK,TSK_ID_KAE_RE,TOUCHSCREENID
TSM_TSM,VOR_TSMID,TSMID
TSM_TSM,NACH_TSMID,TSMID
TSM_TST,TSTID,TSTID
TST_TST,VOR_TSTID,TSTID
TST_TST,NACH_TSTID,TSTID
UBE_UAN,ANFORDERUNGSTEXTNR,ANFORDERUNGSTEXTNR
FAZ_UAT,UATSESSIONID,SESSIONID
UAN_ULE,ULE_LEBENSLAUFNR,LEBENSLAUFNR
FEZ_ULK,LINKGUID,LINKGUID
ULF_ULK,LINKGUID,LINKGUID
ULK_ULK,DEPENDSON_LINKGUID,LINKGUID
EVT_UMF,UMFRAGEID,UMFRAGEID
FAZ_UMF,UMFRAGEID,UMFRAGEID
OUF_UMF,UMFRAGEID,UMFRAGEID
OUZ_UMF,UMFRAGEID,UMFRAGEID
UAT_UMF,UMFRAGEID,UMFRAGEID
UPL_UPH,SCRNR,SCRNR
UPN_UPK,SCRNR,SCRNR
UTP_UTH,BAUMID,BAUMID
UTP_UTP,BAUMID; PARENTID,BAUMID; OBJPOSID
UVF_UVA,STEUER_ERKLNR; UVAMODELLLFDNR,STEUER_ERKLNR; UVAMODELLLFDNR
UVS_UVF,STEUER_ERKLNR; UVAMODELLLFDNR; FELD_LFDNR,STEUER_ERKLNR; UVAMODELLLFDNR; FELD_LFDNR
UVW_UVF,FELD_LFDNR; UVAMODELLLFDNR; STEUER_ERKLNR,FELD_LFDNR; UVAMODELLLFDNR; STEUER_ERKLNR
MZZ_UZL,UZLID,UZLID
ZLZ_UZL,UZLID,UZLID
AKR_VAK,VAK_FIRMENNR; VAK_VSTAMMNR; VAK_VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR
AVD_VAK,VAK_VERANSTALTUNGSNR; VAK_VSTAMMNR; VAK_FIRMENNR,VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
EAZ_VAK,VAK_FIRMENNR; VAK_VSTAMMNR; VAK_VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR
MAB_VAK,VAK_VERANSTALTUNGSNR; VAK_VSTAMMNR; VAK_FIRMENNR,VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
SFE_VAK,VAK_FIRMENNR; VAK_VSTAMMNR; VAK_VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR
VAA_VAK,VAK_VERANSTALTUNGSNR; VAK_VSTAMMNR; VAK_FIRMENNR,VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
VAT_VAK,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR
VAZ_VEK,VERTABRKOPFID,VERTABRKOPFID
VET_VAK,VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR,VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
VKD_VAK,VAK_FIRMENNR; VAK_VSTAMMNR; VAK_VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR
AKR_VAS,VAS_VSTAMMNR; VAS_FIRMENNR,VSTAMMNR; FIRMENNR
ASM_VAS,VAS_VSTAMMNR; VAS_FIRMENNR,VSTAMMNR; FIRMENNR
AVD_VAS,VAS_FIRMENNR; VAS_VSTAMMNR,FIRMENNR; VSTAMMNR
EVV_VAS,VAS_VSTAMMNR; VAS_FIRMENNR,VSTAMMNR; FIRMENNR
MAB_VAS,VAS_FIRMENNR; VAS_VSTAMMNR,FIRMENNR; VSTAMMNR
SAB_VAS,VAS_VSTAMMNR; VAS_FIRMENNR,VSTAMMNR; FIRMENNR
SFE_VAS,VAS_FIRMENNR; VAS_VSTAMMNR,FIRMENNR; VSTAMMNR
STA_VAS,VAT_FIRMENNR; VAT_VSTAMMNR,FIRMENNR; VSTAMMNR
VAH_VAS,VAS_VSTAMMNR; VAS_FIRMENNR,VSTAMMNR; FIRMENNR
VAK_VAS,FIRMENNR; VSTAMMNR,FIRMENNR; VSTAMMNR
VAS_VAS,PARENT_VSTAMMNR; PARENT_FIRMENNR,VSTAMMNR; FIRMENNR
VDZ_VAS,VAS_FIRMENNR; VAS_VSTAMMNR,FIRMENNR; VSTAMMNR
VSZ_VAS,VAS_FIRMENNR; VAS_VSTAMMNR,FIRMENNR; VSTAMMNR
MAB_VAS,VAS_ABHAENGIG_VSTAMMNR; VAS_ABHAENGIG_FIRMENNR,VSTAMMNR; FIRMENNR
SFE_VAS,VAS_GRP_FIRMENNR; VAS_GRP_VSTAMMNR,FIRMENNR; VSTAMMNR
VAH_VAS,VAS_ABHAENGIG_VSTAMMNR; VAS_ABHAENGIG_FIRMENNR,VSTAMMNR; FIRMENNR
VSZ_VAS,VORAUSSETZ_FIRMENNR; VORAUSSETZ_VSTAMMNR,FIRMENNR; VSTAMMNR
AKR_VAT,VAT_FIRMENNR; VAT_VSTAMMNR; VAT_TEILNAHMENR; VAT_VERANSTALTUNGSNR,FIRMENNR; VSTAMMNR; TEILNAHMENR; VERANSTALTUNGSNR
KJO_VAT,VSTAMMNR; VERANSTALTUNGSNR; TEILNAHMENR; VAT_FIRMENNR,VSTAMMNR; VERANSTALTUNGSNR; TEILNAHMENR; FIRMENNR
MAB_VAT,VAT_FIRMENNR; VAT_VERANSTALTUNGSNR; VAT_VSTAMMNR; VAT_TEILNAHMENR,FIRMENNR; VERANSTALTUNGSNR; VSTAMMNR; TEILNAHMENR
VEB_VBV,FIRMENNR; FIBUNR; VBV_VORERFASSTYP; VBV_VORERFASSBUCHLFDNR,FIRMENNR; FIBUNR; VORERFASSTYP; VORERFASSBUCHLFDNR
KVE_VEB,VORERFASSID; FIRMENNR; FIBUNR,VORERFASSID; FIRMENNR; FIBUNR
VEU_VEB,FIBUNR; FIRMENNR; VORERFASSID,FIBUNR; FIRMENNR; VORERFASSID
BON_VEK,VERTABRKOPFID,VERTABRKOPFID
VEP_VEK,VERTABRKOPFID,VERTABRKOPFID
VRS_VEK,VEK_VERTABRKOPFID,VERTABRKOPFID
POS_VER,VERSANDARTNR,VERSANDARTNR
WFN_VER,VERSANDARTNR,VERSANDARTNR
AKR_VET,VET_FIRMENNR; VET_VSTAMMNR; VET_VERANSTALTUNGSNR; VET_VERANSTALTUNGSTAGNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR; VERANSTALTUNGSTAGNR
AVD_VET,VET_VERANSTALTUNGSTAGNR; VET_VERANSTALTUNGSNR; VET_VSTAMMNR; VET_FIRMENNR,VERANSTALTUNGSTAGNR; VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
MEV_VET,VET_FIRMENNR; VET_VSTAMMNR; VET_VERANSTALTUNGSNR; VET_VERANSTALTUNGSTAGNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR; VERANSTALTUNGSTAGNR
VTZ_VET,VETVERANSTALTUNGSTAGNR; VET_VERANSTALTUNGSNR; VET_VSTAMMNR; VET_FIRMENNR,VERANSTALTUNGSTAGNR; VERANSTALTUNGSNR; VSTAMMNR; FIRMENNR
VVZ_VET,VET_FIRMENNR; VET_VSTAMMNR; VET_VERANSTALTUNGSNR; VET_VERANSTALTUNGSTAGNR,FIRMENNR; VSTAMMNR; VERANSTALTUNGSNR; VERANSTALTUNGSTAGNR
LOP_VFA,VERFAID,VERFAID
PCK_VFA,VERFAID,VERFAID
VFD_VFA,VERFAID,VERFAID
VVI_VFR,VFR_FIRMENNR; VFR_TABNR; VFR_LFDNR,FIRMENNR; VFRTABNR; VFRLFDNR
VVI_VJD,JOURNALID; LIEFERUNG_VLJID,JOURNALID; LIEFERUNG_VLJID
DIS_VLJ,VLJ_ID,JOURNALID
VJD_VLJ,JOURNALID,JOURNALID
WVZ_VLJ,RUECKNAHME_VLJID,JOURNALID
WVD_VLJ,LIEFERUNG_VLJID,JOURNALID
WVZ_VLJ,LIEFERUNG_VLJID,JOURNALID
VJD_VLJ,LIEFERUNG_VLJID,JOURNALID
VMZ_VMK,VMK_VERSMGR_KOPFID,VERSMGR_KOPFID
VPN_VMK,VMK_VERSMGR_KOPFID,VERSMGR_KOPFID
VLJ_VMT,VMT_FIRMENNR; VMTTABNR,FIRMENNR; VMTTABNR
VRD_VMT,VMTTABNR; FIRMENNR,VMTTABNR; FIRMENNR
VZU_VMT,VMT_FIRMENNR; VMT_VMTTABNR,FIRMENNR; VMTTABNR
PBA_VOB,VOBID,VOBID
VOB_VOB,VORLAGE_VOBID,VOBID
VOP_VOB,VOBID,VOBID
ERO_VPD,VPEID; VPDLFDNR,VPEID; VPDLFDNR
VPB_VPE,VPEID,VPEID
VPD_VPE,VPEID,VPEID
VPG_VPE,VPEID,VPEID
VPH_VPE,VPEID,VPEID
VPK_VPE,VPEID,VPEID
BLS_VPF,VPFADNR,VPFADNR
VPU_VPF,VPFADNR,VPFADNR
VPW_VPI,VPINDEXID,VPINDEXID
VLJ_VRD,VMT_FIRMENNR; VMTTABNR; VRDTABPOSNR,FIRMENNR; VMTTABNR; VRDTABPOSNR
VSR_VSK,FIRMENNR; FIBUNR; VSKPAKETID,FIRMENNR; FIBUNR; VSKPAKETID
VST_VST,SET_VSTATISTIKID,VSTATISTIKID
VSW_VSW,SET_VTSTATISTIKID,VTSTATISTIKID
VFR_VTF,FIRMENNR; VFRTABNR,FIRMENNR; TABNR
VZU_VTF,VTF_TABNR; VTF_FIRMENNR,TABNR; FIRMENNR
PRP_VTS,VTS_FIRMENNR; VTS_STUFE,FIRMENNR; STUFE
VTD_VTT,VTTID,VTTID
VWM_VTT,VTTID_FEIERTAG,VTTID
VWM_VTT,VTTID_MONTAG,VTTID
VWM_VTT,VTTID_DIENSTAG,VTTID
VWM_VTT,VTTID_MITTWOCH,VTTID
VWM_VTT,VTTID_DONNERSTAG,VTTID
VWM_VTT,VTTID_FREITAG,VTTID
VWM_VTT,VTTID_SAMSTAG,VTTID
VWM_VTT,VTTID_SONNTAG,VTTID
VMT_VWM,VWMID,VWMID
VZZ_VZA,DBSNR; VZANR,DBSNR; VZANR
VER_VZW,VZW_FIRMENNR; VZWCODE,FIRMENNR; VZWCODE
KUS_WAE,BASIS_WAEHRUNGSCODE,WAEHRUNGSCODE
KWP_WAE,WAEHRUNGSCODE,WAEHRUNGSCODE
KUS_WAE,WAEHRUNGSCODE,WAEHRUNGSCODE
ARL_WAG,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
BTR_WAG,WARENUNTERGRNR; WARENHAUPTGRNR; WAG_FIRMENNR,WARENUNTERGRNR; WARENHAUPTGRNR; FIRMENNR
CSA_WAG,WAG_FIRMENNR; WAG_WARENHAUPTGRNR; WAG_WARENUNTERGRNR,FIRMENNR; WARENHAUPTGRNR; WARENUNTERGRNR
CSI_WAG,WAG_FIRMENNR; WAG_WARENHAUPTGRNR; WAG_WARENUNTERGRNR,FIRMENNR; WARENHAUPTGRNR; WARENUNTERGRNR
EEP_WAG,WAG_FIRMENNR; WAG_WARENHAUPTGRNR; WAG_WARENUNTERGRNR,FIRMENNR; WARENHAUPTGRNR; WARENUNTERGRNR
GZU_WAG,WAG_WARENUNTERGRNR; WAG_WARENHAUPTGRNR; WAG_FIRMENNR,WARENUNTERGRNR; WARENHAUPTGRNR; FIRMENNR
IAP_WAG,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
IVK_WAG,WARENHAUPTGRNR; WARENUNTERGRNR; FIRMENNR,WARENHAUPTGRNR; WARENUNTERGRNR; FIRMENNR
KMA_WAG,WAG_FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
PIC_WAG,WAG_WARENHAUPTGRNR; WAG_WARENUNTERGRNR; WAG_FIRMENNR,WARENHAUPTGRNR; WARENUNTERGRNR; FIRMENNR
PIW_WAG,WAG_FIRMENNR; WAG_WARENUNTERGRNR; WAG_WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
PRP_WAG,WARENHAUPTGRNR; WARENUNTERGRNR; WAG_FIRMENNR,WARENHAUPTGRNR; WARENUNTERGRNR; FIRMENNR
PWK_WAG,WAG_FIRMENNR; WAG_WARENUNTERGRNR; WAG_WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
SLP_WAG,WAG_WARENHAUPTGRNR; WAG_WARENUNTERGRNR; WAG_FIRMENNR,WARENHAUPTGRNR; WARENUNTERGRNR; FIRMENNR
WEW_WAG,WAG_FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR,FIRMENNR; WARENUNTERGRNR; WARENHAUPTGRNR
AAP_WAK,WARENEINGKOPFID,WARENEINGKOPFID
EDZ_WAK,WAK_WARENEINGKOPFID,WARENEINGKOPFID
EPS_WAK,WARENEINGKOPFID,WARENEINGKOPFID
LAJ_WAK,WARENEINGKOPFID,WARENEINGKOPFID
TRJ_WAK,WARENEINGKOPFID,WARENEINGKOPFID
WAB_WAK,WARENEINGKOPFID,WARENEINGKOPFID
WAK_WAK,STORNOWAK,WARENEINGKOPFID
WAP_WAK,WARENEINGKOPFID,WARENEINGKOPFID
WAR_WAK,WARENEINGKOPFID,WARENEINGKOPFID
WEU_WAK,WAK_WARENEINGKOPFID,WARENEINGKOPFID
WAK_WAK,URSPRWAK,WARENEINGKOPFID
WTE_WAM,WAMID,WAMID
WVL_WAM,WAM_WAMID,WAMID
WAO_WAO,SET_WEINGWBKID,WEINGWBKID
AAP_WAP,WARENEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
ADW_WAP,WARENEINGKOPFID; WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
DIS_WAP,WAP_WARENEINGPOSLFDNR; WAP_WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
EDZ_WAP,WAK_WARENEINGKOPFID; WAP_WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
LAJ_WAP,WARENEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
TRP_WAP,WARENEINGKOPFID; WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
WAB_WAP,WARENEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
WAO_WAP,WARENEINGKOPFID; WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
WAP_WAP,PARENT_WEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
WAR_WAP,WARENEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
WAZ_WAP,WAP_WARENEINGKOPFID; WAP_WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
WED_WAP,WARENEINGPOSLFDNR; WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
WEP_WAP,WAP_WARENEINGKOPFID; WAP_WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
WEU_WAP,WAP_WARENEINGPOSLFDNR; WAK_WARENEINGKOPFID,WARENEINGPOSLFDNR; WARENEINGKOPFID
WRP_WAP,WARENEINGKOPFID; WARENEINGPOSLFDNR,WARENEINGKOPFID; WARENEINGPOSLFDNR
WAR_WAR,SET_WARID,WARENEINGRABATTID
WEA_WAR,WARENEINGRABATTID,WARENEINGRABATTID
WAR_WAR,GES_WARID,WARENEINGRABATTID
WAO_WBG,WBGID,WBGID
WBD_WBG,WBGID,WBGID
WES_WBG,WBGID,WBGID
WKB_WBG,WBGID,WBGID
AAK_WBT,WWSBUDGETKOPFID,WWSBUDGETKOPFID
BSK_WBT,BUDGETKOPFID,WWSBUDGETKOPFID
WBT_WBT,PLAN_BUDGETKOPFID,WWSBUDGETKOPFID
WBW_WBT,WWSBUDGETKOPFID,WWSBUDGETKOPFID
AAP_WBW,WWSBUDGETWERTEID,WWSBUDGETWERTEID
BSD_WBW,WWSBUDGETWERTEID,WWSBUDGETWERTEID
WCF_WCA,WAAUSDRUCKNR,WAAUSDRUCKNR
WCU_WCA,WAAUSDRUCKNR,WAAUSDRUCKNR
WCW_WCA,WAAUSDRUCKNR,WAAUSDRUCKNR
WCZ_WCA,WAAUSDRUCKNR,WAAUSDRUCKNR
WCP_WCD,WAPARAMDEFNR,WAPARAMDEFNR
WCV_WCD,WAPARAMDEFNR,WAPARAMDEFNR
WCE_WCE,WABAUMELEMNR_PARENT,WABAUMELEMNR
WCF_WCE,WABAUMELEMNR,WABAUMELEMNR
WCW_WCP,WAPARAMNR,WAPARAMNR
WCZ_WCP,WAPARAMNR,WAPARAMNR
WBZ_WEB,WEINSATZKOPFID; WEINSATZBUCHLFDNR,WEINSATZKOPFID; WEINSATZBUCHLFDNR
WLZ_WEB,WEINSATZKOPFID; WEINSATZBUCHLFDNR,WEINSATZKOPFID; WEINSATZBUCHLFDNR
WPZ_WEB,WEINSATZBUCHLFDNR; WEINSATZKOPFID,WEINSATZBUCHLFDNR; WEINSATZKOPFID
WRZ_WEB,WEINSATZKOPFID; WEINSATZBUCHLFDNR,WEINSATZKOPFID; WEINSATZBUCHLFDNR
WSZ_WEB,WEINSATZBUCHLFDNR; WEINSATZKOPFID,WEINSATZBUCHLFDNR; WEINSATZKOPFID
WEP_WEG,WEGID,WEGID
BOP_WEI,WEINSATZKOPFID,WEINSATZKOPFID
EPS_WEI,WEINSATZKOPFID,WEINSATZKOPFID
LAJ_WEI,WEINSATZKOPFID,WEINSATZKOPFID
LPO_WEI,WEINSATZKOPFID,WEINSATZKOPFID
RNP_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WAS_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WBE_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEB_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEJ_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEL_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEM_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEN_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEO_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WET_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WEW_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WFH_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WVZ_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WIZ_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WVD_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WZZ_WEI,WEINSATZKOPFID,WEINSATZKOPFID
WBE_WEI,BASE_WEINSATZKOPFID,WEINSATZKOPFID
WEB_WEI,DIFF_WEINSATZKOPFID,WEINSATZKOPFID
WIZ_WEI,ZU_WEINSATZKOPFID,WEINSATZKOPFID
ALN_WEK,WERKZEUGID; WEK_FIRMENNR,WERKZEUGID; FIRMENNR
PCP_WEK,QTY_WEK_FIRMENNR; QTY_WERKZEUGID,FIRMENNR; WERKZEUGID
WEZ_WEK,FIRMENNR; WERKZEUGID,FIRMENNR; WERKZEUGID
VFD_WEK,WERKZEUGID; WEK_FIRMENNR,WERKZEUGID; FIRMENNR
ADW_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WAB_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WAO_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WEA_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WKL_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WKR_WEP,ERKONTRPOS_ID,ERKONTRPOS_ID
WEA_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WEE_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WEG_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WEP_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WES_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WEU_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WKL_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WKR_WER,ERKONTRKOPF_ID,ERKONTRKOPF_ID
WEU_WEU,SETERKONTRZU_ID,ERKONTRZU_ID
ARL_WFG,WFGID,WFGID
WFD_WFG,WFGID,WFGID
WFP_WFA,FIRMENNR; WTYP; WFARBENNR,FIRMENNR; WTYP; WFARBENNR
WFE_WFH,WFHID,WFHID
WFT_WFI,FIRMENNR,FIRMENNR
WPR_WFI,FIRMENNR,FIRMENNR
WFD_WFK,WFKID,WFKID
WGZ_WFK,WFKID,WFKID
WKZ_WFK,WFKID,WFKID
WDA_WFN,WFN_WFNID,WFNID
WMZ_WFN,WFNID,WFNID
WFP_WFT,FIRMENNR; WTYP; WFARBENTABNR,FIRMENNR; WTYP; WFARBENTABNR
WGD_WGB,FIRMENNR; FIBUNR; WGBID,FIRMENNR; FIBUNR; WGBID
WGI_WGR,WWSBERICHTNR; BERICHTGRUPPNR,WWSBERICHTNR; BERICHTGRUPPNR
WIC_WIC,PARENT_CHECKLISTID,WICHECKLISTID
